Row 1,Row 2,Row 3
-62.51165,-62.41568,83083
-61.73997,-62.04807,83084
-60.86319,-61.00456,83085
-60.38964,-60.28455,83086
-60.22053,-60.32383,83087
-60.25329,-60.61881,83088
-61.40813,-61.50997,83089
-63.62668,-63.36271,83090
-65.87587,-66.00786,83091
-70.48366,-71.33742,83092
-96.2431,-97.50657,83093
-74.26096,-74.5463,83094
-68.26826,-67.80685,83095
-63.79285,-63.33193,83096
-61.39445,-61.15751,83097
-60.32554,-60.28498,83098
-59.65894,-59.67195,83099
-59.39021,-59.22043,83100
-59.34942,-58.9881,83101
-59.50142,-59.1583,83102
-60.14014,-59.79583,83103
-60.79363,-60.37374,83104
-61.2301,-61.04012,83105
-62.2886,-62.42762,83106
-63.99048,-63.72046,83107
-65.47628,-64.25529,83108
-67.0856,-65.73825,83109
-70.50204,-70.10419,83110
-79.61332,-80.05626,83111
-82.65553,-88.34404,83112
-73.25005,-76.5536,83113
-68.21988,-69.69352,83114
-64.77541,-65.31116,83115
-62.43212,-62.76379,83116
-60.11743,-60.73369,83117
-58.21156,-59.01708,83118
-57.37993,-57.86886,83119
-57.11213,-57.19448,83120
-56.85063,-57.05265,83121
-56.86125,-57.34518,83122
-57.44136,-57.85334,83123
-58.7084,-59.09086,83124
-60.74474,-61.39698,83125
-63.69361,-64.46993,83126
-69.00947,-70.63907,83127
-92.4781,-83.07748,83128
-69.9211,-68.23527,83129
-62.79834,-62.38557,83130
-58.61289,-58.035,83131
-55.9964,-55.48241,83132
-53.97973,-53.78652,83133
-52.34997,-52.16716,83134
-51.23946,-50.95679,83135
-50.36424,-50.15333,83136
-49.59565,-49.42784,83137
-49.05154,-48.88248,83138
-48.61844,-48.53335,83139
-48.27431,-48.1865,83140
-48.07842,-47.90323,83141
-47.89947,-47.7927,83142
-47.85209,-47.83241,83143
-48.07247,-47.95383,83144
-48.28037,-48.09015,83145
-48.54054,-48.41687,83146
-49.19732,-49.08848,83147
-49.93153,-49.7989,83148
-50.48866,-50.40417,83149
-51.25743,-51.20557,83150
-52.1881,-52.1436,83151
-53.05615,-53.02408,83152
-54.11842,-54.02145,83153
-55.36856,-55.23506,83154
-57.03347,-57.01662,83155
-60.00726,-60.07899,83156
-64.57431,-64.58208,83157
-72.19392,-72.0124,83158
-79.9947,-79.89742,83159
-67.78773,-67.04009,83160
-62.98477,-62.33596,83161
-59.53617,-59.47189,83162
-57.92262,-58.02818,83163
-57.38743,-57.21749,83164
-56.47058,-56.26658,83165
-55.80232,-55.62672,83166
-55.92085,-55.49073,83167
-55.8507,-55.46281,83168
-55.72395,-55.64891,83169
-56.32678,-56.03958,83170
-56.83669,-56.23217,83171
-56.65769,-56.34248,83172
-56.57991,-56.3437,83173
-56.42615,-55.91903,83174
-55.53717,-55.23404,83175
-54.33977,-54.23593,83176
-53.30147,-52.9835,83177
-52.34444,-52.01822,83178
-51.33224,-51.19881,83179
-50.42153,-50.21257,83180
-49.83677,-49.52355,83181
-49.43481,-49.26676,83182
-49.08789,-49.01633,83183
-49.10979,-48.92524,83184
-49.54776,-49.29962,83185
-49.96525,-49.80628,83186
-50.41765,-50.29311,83187
-51.2853,-51.03731,83188
-52.36196,-52.01168,83189
-53.52044,-53.29962,83190
-55.17206,-55.13439,83191
-57.26698,-57.06584,83192
-59.57004,-59.05281,83193
-62.45021,-61.98424,83194
-65.46884,-65.00656,83195
-67.73465,-66.75577,83196
-69.85002,-68.81079,83197
-70.71212,-69.85814,83198
-69.51115,-68.4711,83199
-67.54765,-67.29145,83200
-64.65385,-65.01302,83201
-62.4135,-62.0689,83202
-61.63687,-60.89169,83203
-60.47553,-60.51003,83204
-58.58155,-59.03722,83205
-57.33544,-57.35298,83206
-56.33391,-56.24646,83207
-55.26824,-55.46969,83208
-54.93794,-55.04049,83209
-55.11822,-54.97642,83210
-55.22854,-55.31853,83211
-55.88432,-56.20918,83212
-57.2579,-57.31597,83213
-58.75968,-58.76995,83214
-61.09169,-61.66352,83215
-65.44853,-66.13215,83216
-72.60325,-72.51431,83217
-92.97234,-85.61144,83218
-71.03342,-69.50203,83219
-65.22505,-64.81472,83220
-61.196,-60.79307,83221
-58.23587,-57.72174,83222
-55.97924,-55.77044,83223
-53.8816,-53.87361,83224
-52.12768,-52.00699,83225
-50.78846,-50.59829,83226
-49.59682,-49.46753,83227
-48.59846,-48.50696,83228
-47.82324,-47.76212,83229
-47.20421,-47.20343,83230
-46.91882,-46.89583,83231
-46.86254,-46.73946,83232
-46.67862,-46.57466,83233
-46.62533,-46.63243,83234
-47.02328,-46.98654,83235
-47.55108,-47.37376,83236
-48.04286,-47.92992,83237
-48.76513,-48.79931,83238
-49.65303,-49.61321,83239
-50.4601,-50.35296,83240
-51.15361,-51.1897,83241
-51.78645,-51.77383,83242
-52.41823,-52.1606,83243
-52.80736,-52.63595,83244
-52.86573,-52.95247,83245
-53.21582,-53.27498,83246
-53.94265,-53.87648,83247
-54.49959,-54.42922,83248
-55.16125,-55.08159,83249
-56.16451,-56.09201,83250
-57.01292,-56.99005,83251
-58.05795,-57.98349,83252
-59.57072,-59.45118,83253
-60.59221,-60.52039,83254
-61.4968,-61.37234,83255
-63.31848,-63.18941,83256
-65.56231,-65.65864,83257
-68.8373,-69.17038,83258
-75.81066,-77.051,83259
-112.70388,-95.13584,83260
-75.56579,-76.41074,83261
-68.14936,-68.77983,83262
-64.61979,-64.38088,83263
-61.98242,-61.67398,83264
-59.21251,-59.36541,83265
-57.16928,-57.36588,83266
-55.75977,-55.63826,83267
-54.192,-53.96253,83268
-52.4869,-52.45452,83269
-51.19039,-51.28301,83270
-50.40996,-50.39527,83271
-49.82044,-49.72341,83272
-49.28522,-49.28918,83273
-48.98272,-49.0204,83274
-48.87285,-48.78207,83275
-48.85212,-48.7363,83276
-49.15336,-49.13992,83277
-49.81097,-49.80318,83278
-50.45355,-50.39386,83279
-51.03721,-51.00062,83280
-51.77181,-51.74017,83281
-52.6406,-52.61253,83282
-53.83513,-53.85804,83283
-55.62301,-55.55024,83284
-57.71734,-57.44767,83285
-59.97714,-59.73932,83286
-63.13896,-62.97787,83287
-67.85333,-67.62129,83288
-74.70324,-74.48766,83289
-92.80005,-86.05584,83290
-81.94997,-89.07832,83291
-79.16956,-79.05797,83292
-77.34924,-75.87883,83293
-73.58649,-74.72883,83294
-73.32984,-75.10571,83295
-80.30779,-80.13869,83296
-94.34991,-91.35851,83297
-101.04552,-111.65088,83298
-79.08436,-79.22932,83299
-70.90241,-70.8877,83300
-68.73669,-68.44903,83301
-67.00361,-66.89309,83302
-65.09137,-65.25153,83303
-64.72851,-65.01092,83304
-65.12034,-65.13669,83305
-65.47529,-65.17638,83306
-66.55484,-66.88089,83307
-68.27832,-69.47059,83308
-71.50637,-71.58023,83309
-80.25783,-79.20957,83310
-99.06537,-83.03804,83311
-82.47847,-76.9562,83312
-73.42267,-73.28662,83313
-68.81829,-68.57799,83314
-65.81588,-65.09102,83315
-62.12609,-61.7537,83316
-59.20202,-58.78421,83317
-57.41928,-56.94243,83318
-55.83277,-55.74248,83319
-54.48577,-54.54612,83320
-53.68708,-53.44261,83321
-53.04727,-52.67704,83322
-52.46127,-52.27279,83323
-52.21328,-52.09361,83324
-52.21581,-51.99263,83325
-52.33582,-52.05036,83326
-52.67172,-52.40613,83327
-53.23272,-53.04839,83328
-54.1671,-54.06617,83329
-55.79795,-55.56676,83330
-57.98473,-57.3439,83331
-60.36785,-59.48606,83332
-63.387,-62.74747,83333
-67.72784,-67.11841,83334
-74.41967,-71.97988,83335
-95.50821,-84.97547,83336
-74.73288,-77.16525,83337
-71.72488,-73.05342,83338
-69.73823,-71.41939,83339
-68.25518,-69.96827,83340
-69.90937,-72.13238,83341
-73.61592,-77.0591,83342
-76.13187,-79.36795,83343
-92.79112,-84.93331,83344
-68.67695,-67.9171,83345
-63.57029,-63.12994,83346
-60.4236,-60.03146,83347
-57.28161,-56.94781,83348
-55.13825,-54.98529,83349
-53.78489,-53.77501,83350
-52.49187,-52.44289,83351
-51.53965,-51.40407,83352
-51.04473,-50.90036,83353
-50.53592,-50.44552,83354
-50.10156,-50.07992,83355
-50.07676,-50.10906,83356
-50.3102,-50.34826,83357
-50.75351,-50.73609,83358
-51.60981,-51.5273,83359
-52.69198,-52.63862,83360
-53.72941,-53.78254,83361
-54.94233,-54.99802,83362
-56.5285,-56.53001,83363
-58.51776,-58.66222,83364
-61.30386,-61.71523,83365
-65.68711,-66.31126,83366
-74.86369,-76.39394,83367
-75.83813,-75.02933,83368
-66.2205,-66.07837,83369
-61.75715,-61.42756,83370
-58.25052,-58.00092,83371
-55.50628,-55.43743,83372
-53.63288,-53.45243,83373
-52.16149,-51.89719,83374
-50.88221,-50.78236,83375
-49.94366,-49.87915,83376
-49.15495,-48.9676,83377
-48.3362,-48.22058,83378
-47.70812,-47.69861,83379
-47.25671,-47.14096,83380
-46.75163,-46.58588,83381
-46.31617,-46.25871,83382
-46.07476,-46.01585,83383
-45.88277,-45.74546,83384
-45.72789,-45.63239,83385
-45.66003,-45.60635,83386
-45.6096,-45.50231,83387
-45.62855,-45.52277,83388
-45.73813,-45.69897,83389
-45.79235,-45.73599,83390
-45.80401,-45.67151,83391
-45.82856,-45.69671,83392
-45.82016,-45.74636,83393
-45.89116,-45.81319,83394
-46.057,-45.94404,83395
-46.12883,-46.05931,83396
-46.24064,-46.19847,83397
-46.58181,-46.46026,83398
-46.95988,-46.82466,83399
-47.35575,-47.30486,83400
-47.98874,-47.90197,83401
-48.74151,-48.59623,83402
-49.52939,-49.49626,83403
-50.634,-50.59876,83404
-52.18773,-51.93538,83405
-54.22226,-53.98163,83406
-57.10029,-57.03389,83407
-61.77414,-61.38362,83408
-74.14383,-72.30404,83409
-67.23468,-67.57842,83410
-59.78009,-59.97563,83411
-55.77211,-55.90786,83412
-52.89832,-52.94115,83413
-50.96476,-51.06087,83414
-49.68527,-49.77484,83415
-48.7971,-48.80189,83416
-48.29699,-48.32174,83417
-48.06121,-48.12343,83418
-47.95598,-47.97274,83419
-48.16679,-48.17217,83420
-48.78109,-48.79229,83421
-49.52589,-49.50793,83422
-50.31713,-50.3666,83423
-51.50025,-51.62242,83424
-53.2907,-53.27926,83425
-55.58948,-55.46757,83426
-58.81808,-58.82812,83427
-65.00939,-65.22496,83428
-100.19858,-98.72805,83429
-67.24294,-67.18965,83430
-60.9404,-61.46,83431
-57.10604,-57.27167,83432
-54.98719,-54.7281,83433
-53.63932,-53.55764,83434
-52.58207,-52.77167,83435
-52.11653,-52.14443,83436
-52.11358,-51.98193,83437
-52.18439,-52.16311,83438
-52.527,-52.5874,83439
-53.31256,-53.3811,83440
-54.40949,-54.44452,83441
-55.96854,-55.82514,83442
-58.09796,-58.00092,83443
-61.12478,-61.45899,83444
-67.55667,-67.52717,83445
-85.37694,-113.22441,83446
-67.52257,-67.7891,83447
-61.98932,-61.77984,83448
-58.28187,-58.30074,83449
-56.0746,-56.09508,83450
-54.39107,-54.41016,83451
-52.86512,-52.97184,83452
-51.90278,-51.98159,83453
-51.30872,-51.35117,83454
-50.74418,-50.83253,83455
-50.40033,-50.48315,83456
-50.3366,-50.3844,83457
-50.46994,-50.50114,83458
-50.87577,-50.85538,83459
-51.35076,-51.37768,83460
-51.7405,-51.93366,83461
-52.395,-52.55561,83462
-53.23556,-53.24405,83463
-53.83756,-53.944,83464
-54.52337,-54.70873,83465
-55.43552,-55.43773,83466
-56.06045,-56.09553,83467
-56.61271,-56.90542,83468
-57.43185,-57.65156,83469
-58.19859,-58.2313,83470
-59.20235,-59.37003,83471
-60.81994,-61.04519,83472
-62.5062,-62.51076,83473
-64.58929,-64.84954,83474
-68.62005,-69.75175,83475
-77.14319,-77.90314,83476
-79.42138,-82.02382,83477
-67.68508,-67.53568,83478
-62.34477,-61.87938,83479
-58.81341,-58.82424,83480
-56.16527,-56.3729,83481
-54.07869,-54.09423,83482
-52.35249,-52.301,83483
-51.00149,-51.01297,83484
-49.87333,-49.85976,83485
-48.78745,-48.77406,83486
-48.04076,-48.13335,83487
-47.77044,-47.89842,83488
-47.57631,-47.60965,83489
-47.40031,-47.3842,83490
-47.5579,-47.6001,83491
-47.93119,-48.03144,83492
-48.39769,-48.47796,83493
-49.17127,-49.21211,83494
-50.05608,-50.13822,83495
-50.82698,-51.00166,83496
-52.02183,-52.21169,83497
-53.88214,-54.00524,83498
-55.88073,-56.01166,83499
-58.11798,-58.49339,83500
-61.66634,-62.45006,83501
-68.74949,-69.61271,83502
-78.08114,-77.98695,83503
-64.05605,-63.3248,83504
-59.10039,-58.36231,83505
-55.98875,-55.80165,83506
-53.70566,-53.66797,83507
-51.97302,-51.70802,83508
-50.52844,-50.35864,83509
-49.289,-49.32574,83510
-48.33373,-48.2238,83511
-47.58761,-47.35479,83512
-46.87035,-46.82345,83513
-46.21602,-46.25544,83514
-45.74654,-45.64985,83515
-45.34994,-45.23065,83516
-44.9196,-44.89032,83517
-44.59971,-44.57634,83518
-44.4189,-44.37894,83519
-44.22488,-44.19165,83520
-44.03811,-43.96631,83521
-43.91198,-43.82947,83522
-43.78653,-43.78459,83523
-43.71837,-43.76081,83524
-43.7329,-43.70877,83525
-43.70645,-43.62397,83526
-43.66387,-43.62638,83527
-43.67396,-43.69592,83528
-43.66177,-43.64893,83529
-43.64392,-43.58511,83530
-43.67304,-43.65903,83531
-43.71465,-43.73895,83532
-43.80317,-43.79164,83533
-43.91893,-43.90302,83534
-44.03469,-44.04501,83535
-44.32331,-44.30184,83536
-44.74547,-44.70625,83537
-45.08363,-45.08915,83538
-45.56258,-45.57168,83539
-46.31426,-46.30719,83540
-46.98894,-47.01391,83541
-47.7644,-47.75823,83542
-49.14725,-49.06166,83543
-50.95121,-50.94061,83544
-53.16717,-53.29045,83545
-56.86112,-56.87763,83546
-64.32686,-64.09223,83547
-72.30149,-72.19656,83548
-58.59355,-58.57287,83549
-53.52698,-53.58104,83550
-50.53022,-50.55702,83551
-48.37749,-48.38223,83552
-46.81782,-46.81277,83553
-45.69915,-45.66029,83554
-44.89024,-44.84409,83555
-44.37935,-44.39647,83556
-44.09125,-44.15747,83557
-43.98694,-43.99484,83558
-44.05393,-43.99305,83559
-44.1236,-44.11655,83560
-44.20791,-44.26451,83561
-44.50088,-44.48359,83562
-44.83347,-44.74221,83563
-45.03601,-45.01178,83564
-45.35934,-45.39177,83565
-45.81153,-45.79581,83566
-46.17356,-46.14868,83567
-46.6023,-46.6285,83568
-47.19219,-47.18522,83569
-47.78443,-47.68981,83570
-48.51224,-48.41493,83571
-49.48251,-49.42683,83572
-50.46669,-50.40694,83573
-51.51326,-51.47278,83574
-52.87893,-52.87946,83575
-54.53506,-54.41721,83576
-56.42076,-56.14087,83577
-58.35506,-58.22744,83578
-59.97799,-59.94058,83579
-61.65965,-61.11148,83580
-63.52801,-62.6682,83581
-64.20249,-63.78427,83582
-63.85235,-63.56246,83583
-64.23755,-63.92498,83584
-65.39339,-65.34324,83585
-66.75892,-66.11787,83586
-69.24303,-67.41804,83587
-74.6342,-72.94615,83588
-100.46024,-99.94519,83589
-70.94495,-72.42945,83590
-64.11796,-65.09054,83591
-60.34962,-60.47888,83592
-57.51528,-57.4815,83593
-55.10786,-55.29668,83594
-53.40085,-53.65515,83595
-52.2648,-52.37695,83596
-51.32201,-51.33609,83597
-50.49946,-50.5723,83598
-49.91219,-50.00975,83599
-49.61536,-49.63133,83600
-49.51512,-49.54107,83601
-49.43669,-49.52534,83602
-49.40748,-49.41841,83603
-49.51468,-49.49358,83604
-49.66442,-49.73387,83605
-49.94157,-49.93095,83606
-50.46919,-50.36064,83607
-51.04208,-51.12059,83608
-51.80842,-51.92475,83609
-53.1579,-52.97828,83610
-54.61313,-54.4658,83611
-55.94334,-56.04673,83612
-58.23947,-58.04852,83613
-61.4913,-61.05984,83614
-64.62094,-64.62167,83615
-70.15714,-69.39754,83616
-87.79665,-80.52207,83617
-83.25183,-84.20427,83618
-75.23643,-75.83801,83619
-69.10849,-70.68111,83620
-67.65451,-68.87586,83621
-69.50726,-70.74901,83622
-73.76908,-75.73963,83623
-85.17558,-89.68662,83624
-80.49744,-77.89131,83625
-70.96774,-69.7828,83626
-65.56794,-65.25513,83627
-62.37172,-61.74325,83628
-59.80272,-58.97089,83629
-57.52085,-57.26048,83630
-56.09183,-56.14202,83631
-55.23979,-55.03429,83632
-54.61301,-54.30946,83633
-54.24915,-54.08162,83634
-53.90872,-53.80722,83635
-53.82096,-53.73134,83636
-54.52408,-54.30414,83637
-55.41208,-55.02699,83638
-55.96069,-55.79088,83639
-57.15621,-57.142,83640
-59.11444,-58.79649,83641
-60.95955,-60.85996,83642
-63.79248,-64.33816,83643
-69.179,-68.33442,83644
-76.53258,-72.80176,83645
-93.77249,-91.07039,83646
-79.93946,-79.94679,83647
-74.17398,-75.79069,83648
-70.26592,-69.62363,83649
-67.17861,-66.40751,83650
-64.98289,-65.4008,83651
-62.7055,-62.89755,83652
-60.69749,-60.33484,83653
-59.15383,-59.01181,83654
-57.33812,-57.44259,83655
-55.45603,-55.47497,83656
-54.07483,-53.96569,83657
-52.98694,-52.79709,83658
-51.92618,-51.78546,83659
-51.03572,-50.9723,83660
-50.41225,-50.30164,83661
-49.90777,-49.82513,83662
-49.44292,-49.49526,83663
-49.21071,-49.16181,83664
-49.2543,-48.98972,83665
-49.23376,-49.0789,83666
-49.12708,-49.1919,83667
-49.29772,-49.2561,83668
-49.62943,-49.39126,83669
-49.76856,-49.59267,83670
-49.85816,-49.81369,83671
-50.02046,-49.948,83672
-50.07028,-49.92468,83673
-50.02727,-49.89555,83674
-50.0502,-49.95909,83675
-50.20628,-50.10624,83676
-50.50046,-50.37705,83677
-50.85964,-50.73151,83678
-51.3672,-51.22305,83679
-52.21254,-52.06491,83680
-53.27189,-53.15209,83681
-54.4558,-54.31665,83682
-56.07662,-55.89897,83683
-58.27347,-58.09923,83684
-61.05454,-60.75689,83685
-64.72396,-64.24199,83686
-69.50755,-69.05407,83687
-77.65136,-75.49544,83688
-87.08835,-96.26271,83689
-77.46164,-77.97718,83690
-73.99947,-72.58492,83691
-69.66832,-69.97539,83692
-67.51848,-68.40469,83693
-66.85088,-67.02016,83694
-65.24934,-65.40804,83695
-63.69711,-64.08401,83696
-63.09015,-63.07219,83697
-62.63089,-62.40658,83698
-62.22154,-62.35127,83699
-61.82396,-61.97659,83700
-61.32725,-61.04917,83701
-61.55904,-61.26756,83702
-62.45367,-62.77622,83703
-63.11146,-63.54891,83704
-64.07216,-63.64063,83705
-65.41364,-64.7458,83706
-66.37609,-66.63637,83707
-68.85941,-68.86472,83708
-74.81651,-72.49029,83709
-85.24531,-81.4098,83710
-79.76455,-79.10326,83711
-69.50933,-69.56597,83712
-65.39557,-65.25935,83713
-62.42808,-62.4504,83714
-59.91861,-60.48922,83715
-58.62197,-58.96089,83716
-57.79898,-57.65434,83717
-56.98109,-57.07721,83718
-56.93652,-57.24347,83719
-57.61673,-57.55451,83720
-58.37847,-58.30599,83721
-59.76855,-60.11684,83722
-62.79556,-62.94945,83723
-68.34012,-68.33008,83724
-87.63582,-99.93178,83725
-69.18979,-68.40373,83726
-62.04877,-62.30912,83727
-58.54685,-58.50896,83728
-56.62143,-56.42019,83729
-54.9587,-54.99295,83730
-53.50303,-53.60132,83731
-52.76723,-52.69597,83732
-52.40484,-52.24787,83733
-51.97679,-51.91893,83734
-51.73501,-51.79052,83735
-51.68696,-51.72411,83736
-51.71677,-51.70205,83737
-52.19586,-52.21281,83738
-53.05524,-53.03802,83739
-53.67103,-53.56191,83740
-54.22699,-54.27178,83741
-55.36104,-55.5816,83742
-57.13366,-57.09569,83743
-59.41345,-59.17961,83744
-62.44054,-62.72014,83745
-67.70472,-68.34261,83746
-88.48626,-85.81172,83747
-70.91483,-70.79684,83748
-65.04616,-64.45925,83749
-61.15515,-60.97,83750
-58.46529,-58.5106,83751
-56.8213,-56.82195,83752
-55.8007,-55.71747,83753
-55.27039,-55.10651,83754
-54.75285,-54.62955,83755
-53.9465,-54.00134,83756
-53.52722,-53.5974,83757
-53.58614,-53.44085,83758
-53.30771,-53.0636,83759
-52.81986,-52.73512,83760
-52.77243,-52.84207,83761
-52.9199,-52.96856,83762
-52.87661,-52.82289,83763
-52.83332,-52.73278,83764
-52.98651,-52.90501,83765
-53.29828,-53.25765,83766
-53.65272,-53.62049,83767
-54.09813,-54.03915,83768
-54.78795,-54.75536,83769
-55.54535,-55.59215,83770
-56.29857,-56.30999,83771
-57.34054,-57.24461,83772
-58.35643,-58.36454,83773
-59.25936,-59.45055,83774
-61.04854,-61.01695,83775
-63.15708,-62.68371,83776
-63.86849,-63.80079,83777
-65.48981,-66.48963,83778
-71.23627,-72.70611,83779
-84.73786,-81.80399,83780
-81.20608,-82.81366,83781
-71.5508,-70.0708,83782
-66.81597,-66.09286,83783
-64.03635,-64.27743,83784
-62.29339,-62.35411,83785
-61.2565,-60.79325,83786
-60.21629,-59.67443,83787
-59.17464,-58.84136,83788
-58.61632,-58.62235,83789
-58.54275,-58.69447,83790
-58.98399,-58.63573,83791
-59.59572,-58.85059,83792
-59.43021,-59.26063,83793
-59.12887,-59.31335,83794
-59.71803,-59.28557,83795
-60.09185,-59.39239,83796
-59.40199,-59.23977,83797
-58.97919,-58.90434,83798
-59.09686,-58.72631,83799
-58.86967,-58.58583,83800
-58.39728,-58.27477,83801
-58.13429,-57.84293,83802
-57.71594,-57.29899,83803
-56.79028,-56.5541,83804
-55.7966,-55.75284,83805
-55.14247,-55.06835,83806
-54.48402,-54.31824,83807
-53.51868,-53.37669,83808
-52.60861,-52.47371,83809
-51.86688,-51.72219,83810
-51.08253,-51.03992,83811
-50.45162,-50.44394,83812
-50.11543,-49.99742,83813
-49.79555,-49.70866,83814
-49.53164,-49.57886,83815
-49.63275,-49.60915,83816
-49.91983,-49.78872,83817
-50.101,-50.05574,83818
-50.39955,-50.38598,83819
-50.9999,-50.94452,83820
-51.70268,-51.7406,83821
-52.37826,-52.39724,83822
-53.01317,-52.89168,83823
-53.57636,-53.61254,83824
-54.24116,-54.3645,83825
-54.98935,-54.79101,83826
-55.43668,-55.29562,83827
-55.78125,-56.04077,83828
-56.41082,-56.47088,83829
-56.91334,-56.70541,83830
-57.40338,-57.59018,83831
-58.80884,-59.1416,83832
-60.85225,-60.58293,83833
-62.94281,-62.59611,83834
-67.30636,-67.91475,83835
-82.34862,-86.6823,83836
-73.34994,-73.49998,83837
-65.96157,-65.9597,83838
-61.95793,-61.67665,83839
-60.09808,-59.95902,83840
-58.92839,-59.0271,83841
-58.03346,-57.94003,83842
-57.89354,-57.59967,83843
-57.91445,-57.95005,83844
-57.77354,-57.94243,83845
-58.09405,-57.78317,83846
-58.44939,-58.09082,83847
-58.348,-58.45506,83848
-58.28252,-58.2947,83849
-58.05372,-57.81721,83850
-57.7154,-57.59003,83851
-57.75268,-57.56121,83852
-57.4034,-57.22671,83853
-56.68634,-56.79771,83854
-56.66144,-56.53311,83855
-56.54927,-56.06556,83856
-55.63689,-55.58523,83857
-55.17046,-55.33786,83858
-55.12859,-54.80556,83859
-54.46781,-54.12138,83860
-53.69329,-53.74538,83861
-53.29251,-53.24274,83862
-52.75699,-52.51195,83863
-52.02766,-51.96471,83864
-51.39291,-51.38592,83865
-50.90741,-50.75476,83866
-50.61281,-50.45802,83867
-50.41513,-50.31122,83868
-50.26281,-50.16128,83869
-50.34016,-50.29154,83870
-50.62937,-50.57895,83871
-51.10266,-50.961,83872
-52.01763,-51.87896,83873
-53.28957,-53.20385,83874
-54.79425,-54.681,83875
-57.42809,-57.26472,83876
-62.25111,-61.77493,83877
-69.9006,-68.46433,83878
-83.89109,-84.70616,83879
-65.27609,-64.72633,83880
-59.70587,-59.74997,83881
-56.75518,-56.94512,83882
-54.39595,-54.47052,83883
-52.43027,-52.53965,83884
-51.12652,-51.19988,83885
-50.14815,-50.08437,83886
-49.16706,-49.12878,83887
-48.45179,-48.48029,83888
-48.1445,-48.11992,83889
-47.91142,-47.87203,83890
-47.69115,-47.66739,83891
-47.74106,-47.6534,83892
-47.92928,-47.90075,83893
-48.1175,-48.24031,83894
-48.62837,-48.58962,83895
-49.44906,-49.12314,83896
-50.10665,-49.92383,83897
-50.72589,-50.81592,83898
-51.73239,-51.68838,83899
-52.94388,-52.70135,83900
-54.15121,-53.97375,83901
-55.55013,-55.39336,83902
-57.03094,-56.82605,83903
-58.33631,-58.12518,83904
-59.67418,-59.23264,83905
-61.06773,-60.4139,83906
-62.04832,-61.52271,83907
-62.6041,-62.11711,83908
-63.27482,-62.77095,83909
-64.05339,-63.5757,83910
-64.37826,-63.59991,83911
-64.48611,-63.67589,83912
-64.98699,-64.44574,83913
-65.26364,-64.32818,83914
-64.40932,-63.52589,83915
-63.08016,-63.05743,83916
-62.11065,-61.80673,83917
-61.30627,-60.32502,83918
-60.2527,-59.87161,83919
-59.24905,-59.37927,83920
-58.63312,-58.28016,83921
-58.20571,-57.82,83922
-58.05292,-57.94259,83923
-58.33069,-57.799,83924
-58.21847,-57.70223,83925
-57.61626,-57.80093,83926
-57.81168,-57.71589,83927
-58.52447,-57.80186,83928
-58.32979,-58.2011,83929
-58.06395,-58.33215,83930
-58.43445,-58.12831,83931
-58.2323,-57.89311,83932
-57.71654,-57.68776,83933
-57.71472,-57.48795,83934
-57.18305,-57.00257,83935
-56.1437,-56.18963,83936
-55.71372,-55.57603,83937
-55.42923,-55.29085,83938
-54.94219,-55.07111,83939
-55.08241,-55.05215,83940
-55.79735,-55.49063,83941
-56.42623,-56.31232,83942
-57.35461,-57.46735,83943
-58.92498,-58.98448,83944
-60.68411,-60.66866,83945
-62.79319,-62.73966,83946
-65.95859,-66.31769,83947
-70.98165,-72.3581,83948
-85.29688,-84.13606,83949
-74.40026,-75.89727,83950
-66.5699,-66.13424,83951
-61.94052,-61.764,83952
-58.88426,-59.05825,83953
-56.54755,-56.39705,83954
-54.40295,-54.19414,83955
-52.7544,-52.73419,83956
-51.61805,-51.51675,83957
-50.55341,-50.46575,83958
-49.66239,-49.77961,83959
-49.23785,-49.22861,83960
-48.97889,-48.75186,83961
-48.62145,-48.56916,83962
-48.42797,-48.48166,83963
-48.46576,-48.31498,83964
-48.49856,-48.36463,83965
-48.51445,-48.56409,83966
-48.52457,-48.51428,83967
-48.41875,-48.37937,83968
-48.32833,-48.37599,83969
-48.3218,-48.24667,83970
-48.1645,-48.00116,83971
-47.94282,-47.94264,83972
-47.94831,-47.97742,83973
-48.01248,-47.89883,83974
-47.98048,-47.89961,83975
-48.13457,-48.16498,83976
-48.51017,-48.52621,83977
-48.92484,-48.88551,83978
-49.54183,-49.44494,83979
-50.31789,-50.20277,83980
-50.89116,-50.89508,83981
-51.52419,-51.57909,83982
-52.45248,-52.39413,83983
-53.13361,-53.0799,83984
-53.55805,-53.57336,83985
-54.10457,-54.05861,83986
-54.32207,-54.30415,83987
-54.22976,-54.24366,83988
-54.38441,-54.22687,83989
-54.45529,-54.28936,83990
-54.34842,-54.38273,83991
-54.59587,-54.56828,83992
-54.96644,-54.75817,83993
-55.22087,-55.12355,83994
-55.76996,-55.85746,83995
-56.49552,-56.58034,83996
-57.37072,-57.32202,83997
-59.08254,-58.78468,83998
-61.46975,-61.05012,83999
-64.21385,-64.19455,84000
-69.77331,-70.0597,84001
-99.24463,-96.56868,84002
-69.59691,-70.71526,84003
-62.95149,-63.19542,84004
-58.87715,-58.90493,84005
-56.22082,-56.24448,84006
-54.02452,-54.14564,84007
-52.17864,-52.37917,84008
-50.79785,-50.94416,84009
-49.71468,-49.74368,84010
-48.9149,-48.87724,84011
-48.37998,-48.35553,84012
-47.95834,-48.01348,84013
-47.75118,-47.84748,84014
-47.87009,-47.8867,84015
